"cod","numpedido","dataemissao","mes","ano","nomecliente","produto","qtde","prcunit","total","custounit","margem","estoque","compra"
"1671","2417","16/05/2019","5","2019","CLI3438","4375","132","11.44","1510.08","3.33536","8.10464","288","COMPRA"
"1672","2418","16/05/2019","5","2019","CLI3490","4375","66","11.44","755.04","3.33536","8.10464","524","COMPRA"
"1673","2422","16/05/2019","5","2019","CLI3431","4375","33","11.44","377.52","3.33536","8.10464","260","COMPRA"
"1674","2425","16/05/2019","5","2019","CLI3432","4375","33","11.44","377.52","3.33536","8.10464","120","COMPRA"
"1675","2427","16/05/2019","5","2019","CLI3443","4375","66","11.44","755.04","3.33536","8.10464","140","COMPRA"
"1676","2429","16/05/2019","5","2019","CLI3434","4375","165","11.44","1887.6","3.33536","8.10464","591","COMPRA"
"1677","12397","28/05/2019","5","2019","CLI1889","4375","66","2.85","188.1","3.13465","-0.284655","31","NAOCOMPRA"
"1678","8379","28/05/2019","5","2019","CLI2259","4375","66","11.97","790.02","2.99216","8.97785","471","COMPRA"
"1679","12404","29/05/2019","5","2019","CLI1889","4375","330","2.85","940.5","3.13465","-0.284655","220","NAOCOMPRA"
"1680","12404","29/05/2019","5","2019","CLI1889","4375","66","2.85","188.1","3.13465","-0.284655","344","NAOCOMPRA"
"1681","8448","29/05/2019","5","2019","CLI3562","4375","330","2.85","940.5","3.13465","-0.284655","85","NAOCOMPRA"
"1682","8448","29/05/2019","5","2019","CLI3562","4375","66","2.85","188.1","3.13465","-0.284655","423","NAOCOMPRA"
"1683","2466","29/05/2019","5","2019","CLI3460","4375","33","11.44","377.52","3.33536","8.10464","168","COMPRA"
"1684","2472","29/05/2019","5","2019","CLI3490","4375","99","11.44","1132.56","3.33536","8.10464","17","COMPRA"
"1685","2473","29/05/2019","5","2019","CLI3468","4375","99","11.44","1132.56","2.99216","8.44785","254","COMPRA"
"1686","2475","29/05/2019","5","2019","CLI3519","4375","33","11.44","377.52","3.33536","8.10464","217","COMPRA"
"1687","2478","29/05/2019","5","2019","CLI3464","4375","132","11.44","1510.08","3.33536","8.10464","343","COMPRA"
"1688","2533","31/05/2019","5","2019","CLI3488","4375","198","11.44","2265.12","3.33536","8.10464","326","COMPRA"
"1689","2555","31/05/2019","5","2019","CLI3526","4375","33","11.44","377.52","3.33536","8.10464","539","COMPRA"
"1690","2557","31/05/2019","5","2019","CLI3462","4375","132","11.44","1510.08","3.33536","8.10464","518","COMPRA"
"1691","2560","31/05/2019","5","2019","CLI3443","4375","99","11.44","1132.56","3.33536","8.10464","488","COMPRA"
"1692","2519","31/05/2019","5","2019","CLI3451","4375","33","11.44","377.52","3.33536","8.10464","78","COMPRA"
"1693","12417","31/05/2019","5","2019","CLI1889","4375","711","2.85","2026.35","3.13465","-0.284655","316","NAOCOMPRA"
"1694","8460","31/05/2019","5","2019","CLI3562","4375","711","2.85","2026.35","3.13465","-0.284655","31","NAOCOMPRA"
"1695","2617","03/06/2019","6","2019","CLI1889","4375","33","2.85","94.05","4.67019","-1.82019","437","NAOCOMPRA"
"1696","8428","03/06/2019","6","2019","CLI3226","4375","33","12.45","410.85","4.52769","7.92231","60","COMPRA"
"1697","2598","05/06/2019","6","2019","CLI2998","4375","66","11.44","755.04","4.87089","6.56911","75","COMPRA"
"1698","2575","06/06/2019","6","2019","CLI3060","4375","66","10.58","698.28","5.05669","5.52331","536","NAOCOMPRA"
"1699","2625","06/06/2019","6","2019","CLI3060","4375","121","10.58","1280.18","5.05669","5.52331","3","NAOCOMPRA"
"1700","2683","10/06/2019","6","2019","CLI1889","4375","55","3.98","218.9","4.72669","-0.746685","189","NAOCOMPRA"
"1701","8481","10/06/2019","6","2019","CLI3226","4375","55","12.45","684.75","4.52769","7.92231","361","NAOCOMPRA"
"1702","2482","10/06/2019","6","2019","CLI3438","4375","99","11.44","1132.56","4.87089","6.56911","92","COMPRA"
"1703","2515","10/06/2019","6","2019","CLI3519","4375","66","11.44","755.04","4.87089","6.56911","264","COMPRA"
"1704","2521","10/06/2019","6","2019","CLI3455","4375","66","11.44","755.04","4.87089","6.56911","325","COMPRA"
"1705","2525","10/06/2019","6","2019","CLI3460","4375","132","11.44","1510.08","4.87089","6.56911","166","COMPRA"
"1706","2534","10/06/2019","6","2019","CLI3496","4375","33","11.44","377.52","4.52769","6.91231","97","COMPRA"
"1707","2536","10/06/2019","6","2019","CLI3429","4375","231","11.44","2642.64","4.87089","6.56911","49","COMPRA"
"1708","2551","10/06/2019","6","2019","CLI3461","4375","330","11.44","3775.2","4.87089","6.56911","407","COMPRA"
"1709","2576","10/06/2019","6","2019","CLI3451","4375","198","11.44","2265.12","4.87089","6.56911","432","COMPRA"
"1710","2594","10/06/2019","6","2019","CLI3460","4375","99","11.44","1132.56","4.87089","6.56911","176","COMPRA"
"1711","2596","10/06/2019","6","2019","CLI3470","4375","33","11.44","377.52","4.52769","6.91231","226","COMPRA"
"1712","2602","10/06/2019","6","2019","CLI3433","4375","132","11.44","1510.08","4.87089","6.56911","336","COMPRA"
"1713","2610","10/06/2019","6","2019","CLI3432","4375","132","11.44","1510.08","4.87089","6.56911","47","COMPRA"
"1714","2639","12/06/2019","6","2019","CLI3430","4375","66","11.44","755.04","4.87089","6.56911","578","COMPRA"
"1715","2642","12/06/2019","6","2019","CLI3453","4375","33","11.44","377.52","4.87089","6.56911","156","COMPRA"
"1716","2651","12/06/2019","6","2019","CLI3441","4375","33","11.44","377.52","4.52769","6.91231","54","COMPRA"
"1717","2655","12/06/2019","6","2019","CLI3429","4375","132","11.44","1510.08","4.87089","6.56911","116","COMPRA"
"1718","2660","12/06/2019","6","2019","CLI3448","4375","99","11.44","1132.56","4.52769","6.91231","554","COMPRA"
"1719","2670","12/06/2019","6","2019","CLI3438","4375","66","11.44","755.04","4.87089","6.56911","146","COMPRA"
"1720","2675","12/06/2019","6","2019","CLI3468","4375","66","11.44","755.04","4.52769","6.91231","532","COMPRA"
"1721","2676","12/06/2019","6","2019","CLI3440","4375","231","11.44","2642.64","4.52769","6.91231","461","COMPRA"
"1722","2678","12/06/2019","6","2019","CLI3443","4375","33","11.44","377.52","4.87089","6.56911","424","COMPRA"
"1723","2659","12/06/2019","6","2019","CLI3587","4375","66","11.44","755.04","4.87089","6.56911","506","COMPRA"
"1724","2701","12/06/2019","6","2019","CLI1889","4375","198","3.98","788.04","4.72669","-0.746685","24","NAOCOMPRA"
"1725","8432","12/06/2019","6","2019","CLI2259","4375","165","11.97","1975.05","4.52769","7.44231","548","COMPRA"
"1726","8501","12/06/2019","6","2019","CLI2259","4375","33","11.97","395.01","4.52769","7.44231","278","COMPRA"
"1727","2656","18/06/2019","6","2019","CLI3493","4375","33","11.44","377.52","4.52769","6.91231","594","COMPRA"
"1728","2714","18/06/2019","6","2019","CLI3430","4375","132","11.44","1510.08","4.87089","6.56911","108","COMPRA"
"1729","2720","18/06/2019","6","2019","CLI3587","4375","66","11.44","755.04","4.87089","6.56911","425","COMPRA"
"1730","2722","18/06/2019","6","2019","CLI3433","4375","66","11.44","755.04","4.87089","6.56911","43","COMPRA"
"1731","2725","18/06/2019","6","2019","CLI3460","4375","132","11.44","1510.08","4.87089","6.56911","55","COMPRA"
"1732","2728","18/06/2019","6","2019","CLI3448","4375","66","11.44","755.04","4.52769","6.91231","320","COMPRA"
"1733","2730","18/06/2019","6","2019","CLI3438","4375","66","11.44","755.04","4.87089","6.56911","310","COMPRA"
"1734","2734","18/06/2019","6","2019","CLI3453","4375","33","11.44","377.52","4.87089","6.56911","61","COMPRA"
"1735","2735","18/06/2019","6","2019","CLI3431","4375","66","11.44","755.04","4.87089","6.56911","574","COMPRA"
"1736","2737","18/06/2019","6","2019","CLI3443","4375","66","11.44","755.04","4.87089","6.56911","427","COMPRA"
"1737","2745","02/07/2019","7","2019","CLI30","4375","44","11.5","506","5.10269","6.39731","107","COMPRA"
"1738","12487","02/07/2019","7","2019","CLI1889","4375","132","3.98","525.36","4.72669","-0.746685","345","NAOCOMPRA"
"1739","8580","02/07/2019","7","2019","CLI3562","4375","132","3.98","525.36","4.72669","-0.746685","174","NAOCOMPRA"
"1740","12489","02/07/2019","7","2019","CLI1889","4375","66","3.98","262.68","4.72669","-0.746685","397","NAOCOMPRA"
"1741","8582","02/07/2019","7","2019","CLI3562","4375","66","3.98","262.68","4.72669","-0.746685","328","NAOCOMPRA"
"1742","2727","02/07/2019","7","2019","CLI3490","4375","66","11.44","755.04","4.87089","6.56911","41","COMPRA"
"1743","2744","02/07/2019","7","2019","CLI3488","4375","132","11.44","1510.08","4.87089","6.56911","427","COMPRA"
"1744","12494","04/07/2019","7","2019","CLI1889","4375","792","3.98","3152.16","4.72669","-0.746685","183","NAOCOMPRA"
"1745","8595","04/07/2019","7","2019","CLI3562","4375","792","3.98","3152.16","4.72669","-0.746685","505","NAOCOMPRA"
"1746","2767","04/07/2019","7","2019","CLI3433","4375","33","11.44","377.52","4.87089","6.56911","354","COMPRA"
"1747","2774","04/07/2019","7","2019","CLI3443","4375","33","11.44","377.52","4.87089","6.56911","293","COMPRA"
"1748","2776","04/07/2019","7","2019","CLI3519","4375","66","11.44","755.04","4.87089","6.56911","468","COMPRA"
"1749","2780","04/07/2019","7","2019","CLI3466","4375","33","11.44","377.52","4.52769","6.91231","82","COMPRA"
"1750","2783","04/07/2019","7","2019","CLI3460","4375","99","11.44","1132.56","4.87089","6.56911","598","COMPRA"
"1751","2786","04/07/2019","7","2019","CLI3441","4375","33","11.44","377.52","4.52769","6.91231","497","COMPRA"
"1752","2801","04/07/2019","7","2019","CLI3429","4375","264","11.44","3020.16","4.87089","6.56911","215","COMPRA"
"1753","2815","04/07/2019","7","2019","CLI3441","4375","66","11.44","755.04","4.52769","6.91231","257","COMPRA"
"1754","2818","04/07/2019","7","2019","CLI3434","4375","66","11.44","755.04","4.87089","6.56911","433","COMPRA"
"1755","2829","04/07/2019","7","2019","CLI3438","4375","99","11.44","1132.56","4.87089","6.56911","193","COMPRA"
"1756","12498","05/07/2019","7","2019","CLI1889","4375","110","3.98","437.8","4.72669","-0.746685","7","NAOCOMPRA"
"1757","8601","05/07/2019","7","2019","CLI3562","4375","110","3.98","437.8","4.72669","-0.746685","32","NAOCOMPRA"
"1758","2837","05/07/2019","7","2019","CLI3436","4375","165","11.44","1887.6","4.87089","6.56911","61","COMPRA"
"1759","12511","12/07/2019","7","2019","CLI1889","4375","990","3.98","3940.2","4.72669","-0.746685","133","NAOCOMPRA"
"1760","8637","12/07/2019","7","2019","CLI3562","4375","990","3.98","3940.2","4.72669","-0.746685","47","NAOCOMPRA"
"1761","2864","12/07/2019","7","2019","CLI3460","4375","165","11.44","1887.6","4.52769","6.91231","346","COMPRA"
"1762","2865","12/07/2019","7","2019","CLI3488","4375","99","11.44","1132.56","4.87089","6.56911","344","COMPRA"
"1763","2869","12/07/2019","7","2019","CLI3430","4375","66","11.44","755.04","4.87089","6.56911","438","COMPRA"
"1764","2873","12/07/2019","7","2019","CLI3436","4375","429","11.44","4907.76","4.87089","6.56911","504","COMPRA"
"1765","2875","12/07/2019","7","2019","CLI3472","4375","33","11.44","377.52","4.52769","6.91231","348","COMPRA"
"1766","2877","12/07/2019","7","2019","CLI3493","4375","33","11.44","377.52","4.52769","6.91231","106","COMPRA"
"1767","2880","12/07/2019","7","2019","CLI3438","4375","99","11.44","1132.56","4.87089","6.56911","574","COMPRA"
"1768","2883","12/07/2019","7","2019","CLI3453","4375","33","11.44","377.52","4.52769","6.91231","162","COMPRA"
"1769","2874","12/07/2019","7","2019","CLI3526","4375","33","11.44","377.52","4.52769","6.91231","418","COMPRA"
"1770","12525","23/07/2019","7","2019","CLI1889","4375","374","3.98","1488.52","4.72669","-0.746685","481","NAOCOMPRA"
"1771","8667","23/07/2019","7","2019","CLI3562","4375","374","3.98","1488.52","4.72669","-0.746685","73","NAOCOMPRA"
"1772","2918","23/07/2019","7","2019","CLI3430","4375","33","11.44","377.52","4.87089","6.56911","312","COMPRA"
"1773","2919","23/07/2019","7","2019","CLI3466","4375","33","11.44","377.52","4.52769","6.91231","74","COMPRA"
"1774","2920","23/07/2019","7","2019","CLI3464","4375","33","11.44","377.52","4.52769","6.91231","349","COMPRA"
"1775","2941","23/07/2019","7","2019","CLI3453","4375","33","11.44","377.52","4.52769","6.91231","40","COMPRA"
"1776","2945","23/07/2019","7","2019","CLI3462","4375","66","11.44","755.04","4.52769","6.91231","336","COMPRA"
"1777","2932","23/07/2019","7","2019","CLI3526","4375","33","11.44","377.52","4.52769","6.91231","183","COMPRA"
"1778","2961","24/07/2019","7","2019","CLI3380","4375","44","10.58","465.52","5.05669","5.52331","12","COMPRA"
"1779","2924","25/07/2019","7","2019","CLI3434","4375","66","11.44","755.04","4.52769","6.91231","192","COMPRA"
"1780","2936","25/07/2019","7","2019","CLI3454","4375","33","11.44","377.52","4.52769","6.91231","96","COMPRA"
"1781","12573","26/07/2019","7","2019","CLI1889","4375","33","3.98","131.34","4.72669","-0.746685","371","NAOCOMPRA"
"1782","8706","26/07/2019","7","2019","CLI3562","4375","33","3.98","131.34","4.72669","-0.746685","466","NAOCOMPRA"
"1783","2981","26/07/2019","7","2019","CLI3194","4375","33","11.44","377.52","4.52769","6.91231","169","COMPRA"
"1784","2977","26/07/2019","7","2019","CLI3060","4375","1","8.05","8.05","4.52769","3.52231","589","NAOCOMPRA"
"1785","2947","27/07/2019","7","2019","CLI2383","4375","1","8.05","4.03","4.93069","3.11931","126","COMPRA"
"1786","12596","01/08/2019","8","2019","CLI1889","4375","1122","3.98","4465.56","4.72669","-0.746685","521","NAOCOMPRA"
"1787","8734","01/08/2019","8","2019","CLI3562","4375","1122","3.98","4465.56","4.72669","-0.746685","500","NAOCOMPRA"
"1788","2929","01/08/2019","8","2019","CLI3455","4375","132","11.44","1510.08","4.52769","6.91231","79","COMPRA"
"1789","2938","01/08/2019","8","2019","CLI3438","4375","132","11.44","1510.08","4.87089","6.56911","451","COMPRA"
"1790","2987","01/08/2019","8","2019","CLI3434","4375","33","11.44","377.52","4.87089","6.56911","150","COMPRA"
"1791","2989","01/08/2019","8","2019","CLI3493","4375","33","11.44","377.52","4.52769","6.91231","85","COMPRA"
"1792","2995","01/08/2019","8","2019","CLI3453","4375","33","11.44","377.52","4.87089","6.56911","311","COMPRA"
"1793","2997","01/08/2019","8","2019","CLI3443","4375","198","11.44","2265.12","4.87089","6.56911","102","COMPRA"
"1794","2972","02/08/2019","8","2019","CLI3454","4375","231","11.44","2642.64","4.87089","6.56911","110","COMPRA"
"1795","3000","06/08/2019","8","2019","CLI3463","4375","330","11.44","3775.2","4.87089","6.56911","379","COMPRA"
"1796","12634","12/08/2019","8","2019","CLI1889","4375","20","3.98","79.6","4.72669","-0.746685","239","NAOCOMPRA"
"1797","8776","12/08/2019","8","2019","CLI3562","4375","20","3.98","79.6","4.72669","-0.746685","466","NAOCOMPRA"
"1798","3046","12/08/2019","8","2019","CLI3463","4375","8","11.44","91.52","4.52769","6.91231","337","COMPRA"
"1799","3048","12/08/2019","8","2019","CLI3433","4375","12","11.44","137.28","4.52769","6.91231","100","COMPRA"
"1800","12655","16/08/2019","8","2019","CLI1889","4375","2244","3.98","8931.12","4.72669","-0.746685","87","NAOCOMPRA"
"1801","8802","16/08/2019","8","2019","CLI3562","4375","2244","3.98","8931.12","4.72669","-0.746685","50","NAOCOMPRA"
"1802","2990","16/08/2019","8","2019","CLI3470","4375","66","11.44","755.04","4.52769","6.91231","215","COMPRA"
"1803","3016","16/08/2019","8","2019","CLI3587","4375","33","11.44","377.52","4.87089","6.56911","339","COMPRA"
"1804","3017","16/08/2019","8","2019","CLI3442","4375","66","11.44","755.04","4.52769","6.91231","479","COMPRA"
"1805","3025","16/08/2019","8","2019","CLI3462","4375","66","11.44","755.04","4.87089","6.56911","527","COMPRA"
"1806","3026","16/08/2019","8","2019","CLI3461","4375","66","11.44","755.04","4.87089","6.56911","506","COMPRA"
"1807","3030","16/08/2019","8","2019","CLI3433","4375","231","11.44","2642.64","4.87089","6.56911","332","COMPRA"
"1808","3072","16/08/2019","8","2019","CLI3434","4375","66","11.44","755.04","4.87089","6.56911","295","COMPRA"
"1809","3074","16/08/2019","8","2019","CLI3519","4375","66","11.44","755.04","4.87089","6.56911","356","COMPRA"
"1810","3075","16/08/2019","8","2019","CLI3430","4375","66","11.44","755.04","4.87089","6.56911","430","COMPRA"
"1811","3077","16/08/2019","8","2019","CLI3441","4375","33","11.44","377.52","4.52769","6.91231","213","COMPRA"
"1812","3081","16/08/2019","8","2019","CLI3460","4375","429","11.44","4907.76","4.87089","6.56911","502","COMPRA"
"1813","3083","16/08/2019","8","2019","CLI3465","4375","33","11.44","377.52","4.87089","6.56911","560","COMPRA"
"1814","3085","16/08/2019","8","2019","CLI3451","4375","33","11.44","377.52","4.87089","6.56911","30","COMPRA"
"1815","3087","16/08/2019","8","2019","CLI3468","4375","99","11.44","1132.56","4.52769","6.91231","519","COMPRA"
"1816","3088","16/08/2019","8","2019","CLI3455","4375","33","11.44","377.52","4.87089","6.56911","70","COMPRA"
"1817","3098","16/08/2019","8","2019","CLI3454","4375","660","11.44","7550.4","4.87089","6.56911","257","COMPRA"
"1818","3112","16/08/2019","8","2019","CLI3496","4375","33","11.44","377.52","4.52769","6.91231","45","COMPRA"
"1819","3116","16/08/2019","8","2019","CLI3464","4375","33","11.44","377.52","4.87089","6.56911","339","COMPRA"
"1820","3118","16/08/2019","8","2019","CLI3461","4375","33","11.44","377.52","4.87089","6.56911","274","COMPRA"
"1821","3119","16/08/2019","8","2019","CLI3462","4375","66","11.44","755.04","4.87089","6.56911","88","COMPRA"
"1822","3117","16/08/2019","8","2019","CLI3472","4375","33","11.44","377.52","4.52769","6.91231","386","COMPRA"
"1823","12665","20/08/2019","8","2019","CLI1889","4375","1353","3.98","5384.94","4.72669","-0.746685","47","NAOCOMPRA"
"1824","8811","20/08/2019","8","2019","CLI3562","4375","1353","3.98","5384.94","4.72669","-0.746685","471","NAOCOMPRA"
"1825","3154","20/08/2019","8","2019","CLI3455","4375","132","11.44","1510.08","4.87089","6.56911","453","COMPRA"
"1826","3167","20/08/2019","8","2019","CLI3493","4375","99","11.44","1132.56","4.52769","6.91231","122","COMPRA"
"1827","3171","20/08/2019","8","2019","CLI3448","4375","66","11.44","755.04","4.52769","6.91231","91","COMPRA"
"1828","3173","20/08/2019","8","2019","CLI3460","4375","99","11.44","1132.56","4.87089","6.56911","354","COMPRA"
"1829","3175","20/08/2019","8","2019","CLI3438","4375","66","11.44","755.04","4.87089","6.56911","488","COMPRA"
"1830","3180","20/08/2019","8","2019","CLI3464","4375","66","11.44","755.04","4.87089","6.56911","51","COMPRA"
"1831","3183","20/08/2019","8","2019","CLI3436","4375","528","11.44","6040.32","4.87089","6.56911","232","COMPRA"
"1832","3184","20/08/2019","8","2019","CLI3470","4375","33","11.44","377.52","4.52769","6.91231","587","COMPRA"
"1833","3185","20/08/2019","8","2019","CLI3465","4375","33","11.44","377.52","4.87089","6.56911","516","COMPRA"
